Country Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
TSS,,,,,,,,,,,,,17.35656109,17.23897679,18.67276657,17.42800745,17.66800781,,,18.89349804,18.90108051,,,
TTO,,,,,,,,,,,,,,,,,,,,,,,,
TUN,22.17174953,22.03840576,20.26643301,20.27495282,21.10277292,20.20658585,21.16237799,20.74180922,21.21317499,20.95788483,21.42832774,16.496974,16.88957013,14.88728811,14.87048774,12.94511716,11.6645619,10.96317572,10.68109096,10.25131551,5.620034632,8.630137709,6.350277265,
TUR,21.40396957,21.52008825,22.4525992,20.65371244,22.30673285,23.64036031,24.62676198,23.91225578,24.6203753,21.9497022,21.79763973,23.02727094,23.38042666,23.91173624,24.89994875,25.21441816,24.98190933,26.05686509,27.98793372,26.39130843,27.07328863,30.62239428,30.02974711,26.02099263
TUV,,,,,,,,,,,,,,,,,,,,,,,,
TZA,17.12749991,17.08726133,20.63465798,22.6168195,25.29322317,25.36112429,27.56129961,26.4557998,29.33605431,29.34293347,25.07276964,22.58420544,22.23688702,23.18828843,24.47046599,25.6840524,29.85343219,30.60917576,31.71075098,32.58305962,36.4334818,37.05474475,35.89844851,
UGA,14.35649304,14.56366734,16.61583267,17.8039744,20.94556204,20.8439315,17.52091327,16.80489478,22.37613212,17.6995451,18.6913058,16.58799171,18.54217588,22.47099018,25.13991073,16.5792422,24.19462726,23.59813381,21.3276374,22.68491715,21.81988838,20.18990847,21.41028862,
UKR,20.93041287,21.8860081,23.87172234,23.91180638,27.90474571,21.93338523,19.40339069,20.20712789,16.20877275,12.07058289,13.94410295,11.72237641,12.29811488,7.886474564,9.901623056,21.45707849,19.73208527,16.8636103,13.62216455,12.28500672,12.21956043,12.55659009,16.41637609,10.33158184
UMC,29.07504702,29.609479,30.91698843,32.89806907,35.06027476,35.72105164,37.72624386,38.79958834,39.70571178,37.79012122,38.73557073,37.83661554,37.15771347,36.12778555,36.03960554,34.47338188,33.79528537,34.41792046,34.29570001,33.64193269,33.71633642,35.6639061,35.86953403,
URY,10.96974653,11.4439531,15.38457852,14.92567766,16.72337975,17.57854649,16.51208453,16.89727995,15.9690122,17.67684076,17.14671248,17.55089881,12.81906778,14.54959032,13.23798685,15.20678087,18.2748744,16.06952045,14.42989207,15.40525318,15.56220923,15.58103112,14.9474728,13.7624536
USA,20.81333519,19.6572761,18.38085963,17.42871483,17.7331607,18.122458,19.19975436,17.42794849,15.05880691,13.8930494,15.38325112,16.33732554,18.37929441,18.56331879,19.65666103,19.69842721,18.55869261,18.97905691,19.23209606,19.50879114,18.61769596,17.92570333,18.1046669,
UZB,,,,,,34.67248052,37.45477213,39.84045483,48.55826466,35.82231153,31.71918699,33.65577381,32.68119767,29.49102812,30.30217412,25.79368426,24.37896183,32.15476783,35.44735204,34.57564985,33.38943865,33.10251913,38.50656776,34.86766853
VCT,,,,,,,,,,,,,,,,,,,,,,,,
VEN,34.46699787,29.08217914,30.32164073,29.75493764,35.66095633,40.63935113,40.70429809,37.13654278,36.56020403,22.41370968,31.43295512,30.54288285,25.62897701,19.02767037,8.939355092,,,,,,,,,
VGB,,,,,,,,,,,,,,,,,,,,,,,,
VIR,,,,,,,,,,,,,,,,,,,,,,,,
VNM,31.24779331,31.30189558,32.52767451,31.49322057,33.46638269,33.07503365,33.33076338,31.84021689,27.90047256,27.50274617,33.43620825,35.7658997,34.86501752,33.20134187,32.99155184,28.07293996,28.4694474,28.85687072,30.93169778,31.33303148,33.00732586,32.5963637,32.79999085,
VUT,6.088196644,8.256230923,12.43319111,12.61963559,15.96200275,18.06008133,24.06894407,22.45949507,32.15576832,22.76254055,17.79643986,18.85445265,14.84701623,20.70487581,21.77501398,23.8244344,25.28311323,22.54861155,34.43506259,50.95437759,43.51237957,44.94545923,39.67304205,
WSM,,,,,,,,,,26.00130232,29.51004241,31.4171877,31.2798007,27.6551939,27.62735358,30.90874291,33.9381186,31.9054728,36.07596155,35.60301655,33.18413551,28.74866342,26.18120701,23.04725201
XKX,,,,,,,,,22.11817325,22.64365155,20.32242816,22.63711053,25.78439186,26.48151716,20.60751238,21.66705014,25.54183749,29.28161275,28.6355958,28.87997687,26.58324815,27.21736614,24.85025209,26.6346862
YEM,,,,,,22.35841535,17.46900209,10.2275859,10.76631662,3.48784804,8.250407958,2.499763719,8.05121413,4.789198233,9.365173443,-6.371856505,-6.098909421,,,,,,,
ZAF,15.10713114,14.75987099,17.94627467,18.38560219,16.98124135,17.69809753,18.1066244,17.00703659,16.32364634,17.37743623,17.14240591,16.10205686,13.4973772,13.83784368,13.68177342,14.28897594,14.28791839,14.24370808,13.23023653,13.21602315,14.47513901,16.34036116,14.8696941,13.62953831
ZMB,,,,,,,,,,,31.43342756,30.67026154,35.47462341,32.9503766,32.30301495,33.70021507,30.44015508,36.25246532,41.82583127,39.71439324,46.41569142,45.13872669,45.39139644,
ZWE,,,,,,,,,,-6.601694225,-1.471216424,-0.250434552,-12.6636071,-5.481515144,-4.790794729,-10.08684098,-4.967817723,-2.682416913,13.92390634,17.70920248,16.76168963,,,
