Country Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
PNG,-2.494841993,-0.121288606,-0.158900533,2.164102502,2.721175741,6.344795923,5.409944091,7.815189229,-0.296457846,6.800421483,10.12845407,1.107543626,4.657119597,3.824946328,13.54377062,6.578356323,5.489573153,3.534610818,-0.279252285,4.480430622,-3.167381176,-0.780328729,5.165051326,2.681010484
POL,4.56098541,1.258569461,2.035863041,3.498391213,4.98284457,3.506834614,6.131136459,7.061534634,4.199981264,2.832184053,2.934638181,5.042187883,1.545221571,0.856557081,3.836958494,4.383298635,2.953508842,5.140017574,5.945208477,4.449987879,-2.020070734,6.934980384,5.637566766,0.160586011
PRE,5.575362055,4.331803153,5.918832103,-0.727333087,11.96765153,5.973125311,6.225164242,6.062251499,6.387021912,4.922262298,6.561944898,4.296709737,4.250503589,5.859290028,5.098897324,3.276681187,2.398325506,1.615283662,2.587363141,3.30796457,-2.561256114,3.15426,4.140597246,2.36676205
PRI,3.271964529,6.313471555,0.916459384,0.053419805,8.748676927,-1.986938733,-1.409414024,-1.16280669,-1.84413425,-1.952425142,-0.413254118,-0.358510628,0.02927511,-0.306826657,-1.190363454,-1.049290032,-1.263694348,-2.885218384,-4.361427032,1.675463795,-4.180874309,0.38522272,3.568110247,0.563519427
PRK,,,,,,,,,,,,,,,,,,,,,,,,
PRT,3.816178063,1.943672296,0.770924024,-0.930521193,1.788735682,0.781848216,1.625034176,2.506579646,0.319247925,-3.12207942,1.737625476,-1.696164781,-4.057293608,-0.922644675,0.792190302,1.792046046,2.019485396,3.506345285,2.849325934,2.682759921,-8.300516541,5.737437219,6.827510876,2.261254781
PRY,-2.314140568,-0.834054717,-0.021404395,4.320745486,4.057418364,2.133490665,4.807117193,5.421622872,6.49629212,-0.261137328,11.09523127,4.286371207,-0.708043112,8.293076489,5.301238592,2.957151735,4.268025833,4.810078856,3.204250341,-0.401855101,-0.819785391,4.016737318,0.176038366,4.714124079
PSE,-8.556183291,-9.310638168,-12.48919176,14.01586549,21.92523949,11.29065118,-0.996556103,3.788281521,7.429182255,8.593490879,5.777362056,9.600808489,6.096456563,4.698569866,-0.157866651,3.721299671,8.86461882,1.419367563,1.227077378,1.362687466,-11.31846611,7.011982276,4.082760273,-5.508794372
PSS,-1.688679901,1.024188154,2.065591466,1.986225666,3.991092401,2.439815701,2.375748209,0.420858616,2.131216768,-0.592074857,3.730325639,3.862083438,1.006008536,3.214677163,3.6242973,3.779157081,3.780607336,4.005501791,2.763180129,1.214500228,-10.25306854,-2.867965543,9.308397154,5.75845168
PST,4.034973041,1.53298389,1.529500709,2.017778474,3.208537123,2.767186966,2.920554647,2.541808248,0.355737385,-3.391446178,2.909982314,1.666557393,1.256366907,1.509114402,2.011471875,2.224385159,1.797926537,2.465086502,2.250565755,1.768605509,-4.123748814,5.446238205,2.413232956,1.689320846
PYF,3.245411013,-0.341595578,0.846181483,2.126928849,0.97125913,0.309973476,0.889584118,1.704975638,0.006767551,-4.231391831,-2.46606419,-2.961957454,-0.927537713,0.398801414,0.593554453,1.66510563,2.369644447,4.374502383,1.832028228,2.699934499,-7.050990654,2.094788968,4.46607459,
QAT,8.028125483,3.898186662,7.18215168,3.719958677,19.21891534,7.492758483,26.17024567,17.98565682,17.66355636,11.95656113,19.59233153,13.37517641,4.730011844,5.556040643,5.334323292,4.753345724,3.064191884,-1.497604702,1.234872202,0.688240955,-3.55760399,1.626846719,4.208871248,
ROU,2.461263459,5.218136257,5.70299165,2.341147329,10.42811302,4.668148051,8.028811076,7.233807744,9.307467171,-5.517394408,-3.90123628,4.517086964,1.924993262,0.269963879,4.120674963,3.16050387,2.857546057,8.196506503,6.029019041,3.853163833,-3.677510791,5.708894558,4.107027202,2.148476996
RUS,10.00006681,5.100051226,4.699991909,7.299952345,7.19994787,6.399965448,8.200068255,8.499977769,5.199969264,-7.799993913,4.499999999,4.300029186,4.024086157,1.755422149,0.736267222,-1.972719226,0.193690071,1.825790064,2.807245411,2.198075713,-2.653654501,5.614290376,-2.069711525,3.6
RWA,8.370885132,8.484557799,13.19207199,2.202408142,7.447679568,9.377889524,9.227067826,7.633284342,11.16126387,6.248265246,7.334654787,7.958385419,8.641506707,4.719848831,6.167160273,8.856864687,5.970741188,3.91816565,8.516468306,9.44739159,-3.37369377,10.85796719,8.157734403,8.241286965
SAS,4.112449812,4.35912767,3.721075351,7.176071101,7.548722986,7.612733442,7.618528801,7.139166126,3.298104994,6.949900159,7.365992009,5.071221948,5.381289736,6.008601615,6.847837891,7.251561624,7.776235507,6.502640993,6.334693554,3.92432284,-4.582693129,8.76382055,6.312211692,6.35285494
SAU,5.625413167,-1.210764804,-2.819183548,11.24206806,7.95846632,5.573833722,2.788405973,1.847134992,6.249753356,-2.059263913,5.039507572,10.99376168,5.408916078,2.534778271,3.811422791,4.509059063,1.884492736,0.911048656,3.19922678,1.09773375,-3.581534863,5.07511035,7.485984291,-0.754914811
SDN,6.34586744,6.500360534,6.006471536,6.288808161,5.140888518,5.643515513,6.531411747,5.735274237,3.846744731,-2.767704366,3.858241952,-3.213532093,-17.0046884,1.955144633,4.661379542,1.910176891,3.467642184,0.709256285,-2.68093055,-2.178251045,-3.629800824,-1.868520483,-0.957816591,-12.0467792
SEN,3.887210958,4.310851466,0.068696575,5.593950945,4.643293937,4.310238526,2.330770983,2.827119201,3.703169064,2.752104485,3.390889253,1.33409108,4.002995551,2.412385276,6.224074438,6.367043651,6.356068572,7.407486186,6.209241034,4.613628097,1.342073773,6.544001099,3.821856051,3.699996361
SGP,9.038316326,-1.070862751,3.923360767,4.548255426,9.939982684,7.366322393,9.006766079,9.021519513,1.863483455,0.127953383,14.51974971,6.214934169,4.435497594,4.817630991,3.935540277,2.976799316,3.588643696,4.512926318,3.517114185,1.345058741,-3.869798934,9.690766871,3.838076785,1.075031751
SLB,-14.27699959,-7.9566061,-2.799982885,6.523466851,7.683299966,7.357841934,4.138280318,3.639672429,6.225969544,2.864267902,9.708388169,7.429949617,2.466001387,5.237740178,1.189217471,1.676146156,5.554731534,3.075348034,2.745995423,1.748566555,-3.381147541,2.564349754,2.402481436,2.950085363
SLE,6.652729659,-6.345455403,26.52413489,9.483631486,6.478846016,4.35349995,4.283110445,7.976565334,5.435893044,3.209431562,6.637492458,6.009831046,15.20174827,21.07901416,4.559253533,-20.49107411,6.346727852,3.753803214,3.47290262,5.253746313,-1.968486891,4.104700089,3.457539856,3.430821356
SLV,1.127906977,0.87961366,1.572918448,1.565393031,0.889404486,2.680830094,4.336998603,1.847602206,2.154402983,-2.108768376,2.154195367,3.773584998,2.887700102,2.182952325,1.729399842,2.400000089,2.539062411,2.247619081,2.412444224,2.437471591,-7.89310136,11.9047617,2.799552169,3.510977066
SMR,2.179379715,5.578342904,0.310800311,3.872966692,4.548844146,2.42510699,3.830083565,7.109322602,-0.500939261,-10.32095658,-5.473684211,-8.314773571,-7.044534413,-0.783972125,-0.7023705,2.291505561,2.344405864,0.258265467,1.493905318,2.065685145,-6.647910819,8.463071844,,
SOM,7.110314311,7.110314311,7.630267293,7.630267293,7.110314311,7.110314311,6.486370733,6.694351926,6.694351926,6.694351926,6.694351926,6.694351926,6.694351926,-2.708586513,7.526391611,9.946799979,6.418570605,9.507286607,2.989015632,3.630396882,-2.56308758,3.310989234,2.438065277,3.102961996
SRB,6.13181309,6.878774765,6.380405304,4.387757023,9.028196928,5.530347121,5.107790141,6.439525554,5.655576622,-2.731751989,0.731044553,2.036276689,-0.681542369,2.892636734,-1.58951032,1.806059265,3.338586765,2.101163847,4.495121293,4.331734906,-0.903218502,7.725947777,2.54995557,2.527793336
SSA,3.477204286,4.206193581,6.336901723,4.060691376,6.611081259,6.016252982,6.052835399,6.159711213,5.197011595,3.185405616,5.996798352,4.410273711,3.25837393,5.093698531,4.87142051,2.915508052,1.232693485,2.480030065,2.752797686,2.656849952,-1.956707135,4.268420913,3.650321496,2.954888115
SSD,,,,,,,,,,5.04164188,5.493416395,-4.640316736,-46.08212237,13.12973114,3.373648477,-10.79336463,,,,,,,,
SSF,3.478123727,4.198461361,6.331164751,4.050089793,6.60196092,6.018879164,6.055864144,6.16224217,5.189440688,3.180480862,5.995572687,4.414404934,3.25824844,5.090440548,4.87076022,2.920373883,1.242037176,2.484283288,2.754967058,2.65974505,-1.966894827,4.264936892,3.660562423,2.955095532
SST,5.823206766,2.701048213,3.092209434,3.841873884,4.463221044,4.490212815,5.825198254,5.486610444,1.771507713,-3.280055191,2.4316887,2.801374507,1.732045642,1.466652838,2.351877792,2.902177846,3.281514278,4.242858233,3.732972792,3.425488511,-6.488768199,6.786514577,7.685584097,4.530624568
STP,0.448368349,3.064484746,3.360188168,8.291519461,3.537905944,6.61462475,8.866109359,3.641471852,6.22878507,3.302414143,1.448434005,1.999449509,2.94292216,5.119700883,4.906209873,1.539692169,5.17682175,4.112968607,4.378139399,2.014319343,2.624859495,1.899298913,0.065282438,-0.474442952
SUR,2.099998868,4.200000421,2.800000689,6.299999433,8.500000185,4.500000211,5.793543585,5.111487778,4.143406812,3.013698983,5.168825152,5.849367672,2.690349747,2.933441652,0.255503032,-3.413042681,-4.911660509,1.566037825,4.948271085,1.167589772,-15.97519171,-2.435385836,2.433723709,2.075459112
SVK,1.166526518,3.253783981,4.509444138,5.499083077,5.278880718,6.623461259,8.493176745,10.83202881,5.574886345,-5.455532867,6.71663275,2.671452779,1.318802246,0.632740007,2.697189807,5.167181606,1.943950861,2.938068678,4.030389714,2.511256198,-3.32972321,4.771221425,1.870036199,1.596454971
SVN,3.67237155,3.216560335,3.505598057,2.960260286,4.359192778,3.797972642,5.746396901,6.980160755,3.509841517,-7.548437791,1.343748472,0.861327733,-2.639438757,-1.029282772,2.768158831,2.210081607,3.191852518,4.815380632,4.454365747,3.52267924,-4.240883722,8.228499886,2.460783314,1.586899383
SWE,4.766348871,1.449498618,2.196921062,2.30981059,4.336856154,2.85880324,4.662773552,3.439221776,-0.450559257,-4.339790575,5.952107008,3.195333235,-0.588304569,1.187775716,2.657798275,4.489281588,2.070593151,2.567924525,1.950022846,1.986195874,-2.170213179,6.147024647,2.66319954,-0.196170995
SWZ,1.76017376,1.054764906,4.380099088,3.880213586,3.623914226,5.99877655,5.992166838,4.435375577,0.821663914,1.565048852,3.793754968,2.247229761,5.396630697,3.861213798,0.923230547,2.227480675,1.062610193,2.026578156,2.380095495,2.692168273,-1.55964259,10.68369388,0.47576934,4.842320853
SXM,,,,,,,,,,,3.199992692,4.600003414,1.390544568,1.306731035,1.580382215,0.10581315,0.967758363,-7.535213999,-6.856982992,10.96500094,-13.31678872,4.577596779,9.800001111,3.4
SYC,4.253198349,-2.271162886,1.212832903,-5.887128488,-2.850453977,9.005761737,9.406128557,8.876066456,-2.725946262,-2.479375947,4.505132043,9.509783352,3.110678494,1.253734962,4.063691812,8.914008875,12.11752725,6.954162188,4.939472723,5.514292074,-11.73986083,0.552281631,14.97685133,3.161714355
SYR,0.675642589,1.047287102,3.954831927,7.204435053,6.902959435,6.215077835,5.046195556,5.674591777,4.476672736,5.912042793,5.191905841,2.850002844,-26.33901708,-26.30008766,-10.31033991,-4.179791613,-6.405590739,-0.723281777,1.393176078,1.220705221,-0.182330467,1.29973809,,
TCA,,,,,,,,,,,,,-0.972299355,1.070877013,8.711296582,11.31483413,7.25118055,-2.5,5.610593584,5.310925248,-26.78293287,9.025497471,6.199999486,1.199996745
TCD,-0.879681025,11.65813465,8.491209819,14.72166701,33.62937185,17.33253374,0.648262014,3.271499579,3.052691532,4.217695552,13.55010086,0.082869798,8.882576072,5.700001363,6.899985045,2.767675685,-6.255527085,-2.988695986,2.3740378,3.247181917,-1.600006737,-1.169187004,2.804340748,4.12231962
TEA,7.645687238,6.979258015,8.059761895,8.943951955,9.120906745,9.976506063,11.07786748,12.48615504,8.615412673,7.98436894,9.921082014,8.642897731,7.580237738,7.298464151,6.984349737,6.707200956,6.56457371,6.70740565,6.524842607,5.781820856,1.246781819,7.603419691,3.413565509,5.068445549
TEC,7.359705758,2.593087553,5.011978403,6.181247349,7.868131866,6.643260645,7.853186716,7.627536584,4.456298034,-4.67251564,4.63262463,5.9284834,3.456022865,3.391505682,2.337771273,1.488157234,1.852506463,4.292532146,3.694719368,2.65714284,-1.462895369,7.386468165,1.767977505,3.444980206
TGO,-0.783479606,0.823438749,3.82662258,6.720171423,-0.978665335,-4.666299382,2.6501321,-1.175120391,4.035645273,5.453823994,5.854352693,5.823252239,6.30269542,5.824265834,5.633240217,5.468031293,4.214895609,4.008133262,4.79506027,4.922925917,1.992155019,5.990876104,5.759542515,6.407922156
THA,4.455247043,3.44424901,6.149036052,7.189243303,6.289342143,4.187638429,4.967810892,5.435151691,1.725698849,-0.690618232,7.513390533,0.840132083,7.242796202,2.687495563,0.984468864,3.134047249,3.435157717,4.177681032,4.222870287,2.114557796,-6.050038469,1.568181765,2.462769341,1.882817461
TJK,8.324324495,9.580836178,10.80000376,10.99999908,10.29999894,6.699998517,7.000003211,7.800000119,7.899998272,3.900001148,6.499999086,7.4000006,7.499999463,7.399999747,6.70000069,6.019303318,6.9,7.100000419,7.59999889,7.400000163,4.400001116,9.39999955,8.000000338,8.299999217
TKM,5.469064133,4.343845714,0.257179925,3.26882856,5.000407438,13.03403487,10.97330833,11.05929947,14.7,6.100000115,9.199999988,14.69999993,11.09999996,10.2000001,10.29999997,6.49999991,6.199999966,6.500000047,6.199999941,6.300000042,5.9,6.2,6.2,6.3
TLA,3.583625152,0.225615996,0.429432216,2.5338274,5.345778339,4.027456181,5.238693447,5.350299612,3.809845206,-2.329841257,6.678853597,4.56888315,2.64061793,2.853071498,1.398305551,0.366253546,-0.336265483,1.991241006,1.67447249,0.717567356,-6.566986284,7.200832128,4.007587993,2.180328956
TLS,58.07810778,16.35138092,-6.703651824,-2.182264132,0.400003981,2.984579638,-4.116092689,10.26538845,11.39480483,10.14695442,9.331511766,5.958539712,4.860621868,3.104366832,4.472498466,2.797266112,3.368174828,-3.144570024,-0.692800736,23.41201676,31.96191887,5.315537431,-20.54158677,-14.35835699
TMN,6.167476385,2.869408851,3.251860068,2.213089345,7.635820054,4.420629413,5.32741953,6.031942918,3.68896402,2.505556336,5.355577403,-1.026354065,3.534235777,0.417305134,1.844591795,0.694157745,5.367841545,3.138946938,1.82359039,1.11023485,-4.335204818,6.214089095,4.414321615,2.802812772
TON,0.875990063,3.748925693,4.848012814,2.308045494,-2.410700609,0.081033894,-0.148635323,0.271095291,4.750169656,-5.199109037,0.803490183,6.818276144,0.823102718,0.312307909,2.01870046,1.171888256,6.571000501,3.322432544,0.24122796,0.706483434,0.488645323,-2.667506175,-2.011520563,
TSA,4.112449812,4.35912767,3.721075351,7.176071101,7.548722986,7.612733442,7.618528801,7.139166126,3.298104994,6.949900159,7.365992009,5.071221948,5.381289736,6.008601615,6.847837891,7.251561624,7.776235507,6.502640993,6.334693554,3.92432284,-4.582693129,8.76382055,6.312211692,6.35285494
TSS,3.478123727,4.198461361,6.331164751,4.050089793,6.60196092,6.018879164,6.055864144,6.16224217,5.189440688,3.180480862,5.995572687,4.414404934,3.25824844,5.090440548,4.87076022,2.920373883,1.242037176,2.484283288,2.754967058,2.65974505,-1.966894827,4.264936892,3.660562423,2.955095532
TTO,6.901359591,4.168523982,7.936709687,14.44098954,7.950051511,6.20893788,13.20805861,4.754209701,3.391737078,-4.391729247,3.32322471,-0.294354409,7.446820893,3.531787373,3.853635483,-0.777459952,-7.527137422,-4.800828429,-0.602464842,0.361272406,-9.077876893,-1.03742621,1.48223484,2.10324545
TUN,4.709972914,3.796271662,1.322557148,4.702399533,6.235790722,3.486545543,5.244099832,6.709520975,4.237781475,3.043450124,2.971132751,-2.046633895,4.216677115,2.429930964,3.090328031,0.967703108,1.117425949,2.23783868,2.624930109,1.587846655,-8.59182618,4.605186743,2.603960589,0.423648408
TUR,6.933239705,-5.750006555,6.447722047,5.763206067,9.795936389,8.992304936,6.947988086,5.043507932,0.815024573,-4.823153953,8.427104323,11.20011058,4.788492711,8.485816997,4.939715161,6.084486904,3.323084208,7.501997489,3.013179908,0.818525936,1.85983969,11.43938474,5.533469266,4.516866508
TUV,-0.970489206,0,9.523809524,-4.347826087,-2.272727273,-4.651162791,2.43902439,7.142857143,6.666666667,-6.25,-2.222222222,6.818181818,-2.127659574,4.347826087,0,10.41666667,5.660377358,2.448392857,1.387283842,13.82209844,-4.274932069,1.804135911,0.677309361,3.852809195
TZA,4.520784636,6.070808287,7.093194984,6.672789831,7.503814659,7.47631926,6.532221388,6.768535203,5.686416859,5.269105249,6.336523427,7.672155435,4.50015356,6.781585601,6.732461868,6.160628774,6.867116196,6.762277168,5.468081815,5.8,1.991964606,4.321384295,4.566005764,5.188056392
UGA,3.141907338,5.183661125,8.732685764,6.473258672,6.807233344,6.332565116,10.78474439,8.412425966,8.708751902,6.801517349,5.637611637,9.391655493,3.837455606,3.586905826,5.106307325,5.18785986,4.781000293,3.131405517,6.303923783,6.438745033,2.951306422,3.536580341,4.588021922,5.231874106
UKR,5.9,8.800000004,5.339647207,9.516609864,11.79535253,3.071230392,7.571420763,8.215844452,2.243491596,-15.13646791,4.092004367,5.44528081,0.152314967,0.045439094,-10.07889498,-9.772987213,2.440981945,2.359972281,3.48836234,3.199503864,-3.7528041,3.445625583,-28.75859059,5.3
UMC,5.956787058,3.419857338,4.787569658,5.869696069,7.856579991,7.499816064,8.600667976,9.408707134,6.265373345,3.469426753,8.524987215,6.941376612,5.761103229,5.635448934,4.935373401,4.546013073,4.577742128,5.354743353,4.903968916,4.090175839,-0.594393798,7.722301874,3.357154093,4.346249275
URY,-1.929930635,-3.844129959,-7.732007215,0.805283916,5.004160356,7.46013213,4.098577354,6.541510845,7.176144665,4.243494195,7.803409651,5.162133025,3.538178721,4.637538629,3.23879123,0.370741258,1.689798159,1.740376493,0.164518267,0.928565543,-7.380098841,5.561892793,4.707257615,0.367475176
USA,4.077585758,0.955538346,1.700447324,2.795605966,3.847771692,3.483549938,2.784539639,2.003858298,0.113587248,-2.576500234,2.695192584,1.564406854,2.289113388,2.117830099,2.523819814,2.945550455,1.819451475,2.457622304,2.966505071,2.467037563,-2.213469333,5.800206128,1.935495895,2.542700299
UZB,3.835,4.16383825,3.973488192,4.232627382,7.449000606,6.950007196,7.451418476,9.473005305,9.029161018,8.050933327,7.597167961,7.525139894,7.102444888,7.296550369,6.873838446,7.218773503,5.932150802,4.395274635,5.879742867,5.981561942,1.995585082,7.403368136,5.668817055,5.988975806
VCT,1.639031904,1.74823102,5.342127074,6.691336654,4.114698804,2.488557339,6.996926268,3.322968598,0.404640809,-1.378193606,-4.470467935,-0.606276651,1.169112184,2.462484172,1.250254369,2.783161194,4.145931682,1.448830634,3.175611442,0.661727444,-3.739145992,0.75379708,7.159832866,6.016109145
VEN,3.686944167,3.394236108,-8.855647353,-7.75530005,18.28660669,10.3179138,9.872149109,8.753578808,5.277854124,-3.202302657,-1.488791251,4.176425359,5.625956975,1.343094036,-3.894386475,,,,,,,,,
VGB,,,,,,,,,,,,,,,,,,,,,,,,
VIR,,,,-0.396080884,3.285893679,3.485309017,3.504993147,4.010594022,1.218624955,-6.594788859,0.596383224,-8.204245554,-14.8125,-6.285155295,-1.774530271,-0.425079702,1.600853789,-0.735294118,1.904761905,2.933541018,-1.916771753,2.854204166,,
VNM,6.787316405,6.192893312,6.320820992,6.899063491,7.536410609,7.547247729,6.977954811,7.129504486,5.661771209,5.39789754,6.423244822,6.413168897,5.504544704,5.55351081,6.422243121,6.987154306,6.690008927,6.940190374,7.465006856,7.359262701,2.865413209,2.553728526,8.123514468,5.046430736
VUT,5.924809057,-3.397582489,-5.198318759,4.288335117,3.987392802,5.305326473,8.460697472,2.875892288,5.600991821,3.037303541,1.258867203,3.1398029,1.010047687,0.463390415,3.136867294,0.366522075,4.688756366,6.317305384,2.900230273,3.241187655,-4.992491429,-1.552294891,1.916057012,2.212941771
WSM,5.093044692,7.390129062,5.651959199,5.212628926,3.087260238,6.639203613,2.132127147,0.48598255,3.556104674,-0.541677602,6.124719923,3.849077947,-3.732130209,0.107293276,0.659923769,3.850361817,7.983862878,1.4062824,-0.609647103,4.451858917,-3.108444011,-7.078830943,-5.3062909,7.991982644
XKX,,,,,,,,,,5.034854138,4.93995096,6.319810229,1.712195959,5.340799119,3.348804784,5.916231283,5.571775047,4.825655653,3.406632271,4.75680057,-5.340275478,10.74565608,4.278498508,3.337894699
YEM,6.181915593,3.803645872,3.935231505,3.747398185,3.972696401,5.591748076,3.170409359,3.338427956,3.64756947,3.866229516,7.70230704,-12.7148969,2.392990209,4.823519067,-0.188690232,-27.99454625,-9.375123818,-5.071795639,0.752447588,,,,,
ZAF,4.200000001,2.7,3.700374404,2.949075468,4.554559907,5.277051973,5.603806459,5.360474054,3.191043886,-1.538089135,3.039732881,3.168556279,2.396232385,2.485468008,1.413826452,1.321862237,0.664552308,1.157946952,1.556783847,0.259935577,-5.963358184,4.703062065,1.91040617,0.601662303
ZMB,3.897322943,5.316868274,4.50601428,6.944973982,7.032395115,7.235599007,7.903694445,8.352436244,7.773895815,9.220348406,10.29822332,5.569252156,7.597381074,5.057536942,4.693283184,2.920375112,3.755100318,3.52586277,4.034493897,1.441306026,-2.785055065,6.234922047,5.249622323,5.832474135
ZWE,-3.059189749,1.439615396,-8.894023631,-16.99507473,-5.807538023,-5.711083707,-3.461495188,-3.653326835,-17.66894633,12.01955997,21.45206092,14.62020726,15.74487708,3.196730887,1.484542622,2.023649996,0.900955396,4.080263903,5.009866783,-6.332446407,-7.816950647,8.468016898,6.52237533,4.955781703
